,HP1a,HP1B,HP1C
0,-28.407612807511562,38.35130149704489,-1.8633440090413618
1,1.0043065095061698,43.35356936570403,-1.8633440090413618
2,1.6548681592520766,12.155813716965364,-1.8633440090413618
3,-23.249433840195135,25.396061213155008,-1.8633440090413618
4,-24.24769626856468,50.249852866756214,-1.8633440090413618
5,-44.29909192296605,38.10414420337083,-1.8633440090413618
6,-13.54005570444376,34.95901765029031,-1.8633440090413618
7,-23.424016127433408,-17.256211780415413,-1.8633440090413618
8,-32.26061863213796,22.679972255264467,-1.8633440090413618
9,-21.00252521330029,38.69629758782269,-1.8633440090413618
10,-37.56760588736877,31.243298457479547,-1.8633440090413618
11,-6.155310732468304,53.969106417757224,-1.8633440090413618
12,-56.88199920748798,43.25480234912108,-1.8633440090413618
13,-15.286612926144139,15.116735396790562,-1.8633440090413618
14,16.880007534849977,37.19293226753659,-1.8633440090413618
15,-45.40383139440333,41.4894507259731,-1.8633440090413618
16,-28.89703235484773,17.907365791903583,-1.8633440090413618
17,-38.5394520702575,24.38920951894071,-1.8633440090413618
18,-19.621182652775325,49.36689817139796,-1.8633440090413618
19,9.14045329404053,21.629443084260423,-1.8633440090413618
20,-48.59722072854049,33.60929774166604,-1.8633440090413618
21,-48.321576834359604,39.73869239272532,-1.8633440090413618
22,6.727202514150091,52.03188303701545,-1.8633440090413618
23,-25.4536458112594,49.571886820109405,-1.8633440090413618
24,-36.60696312009018,21.782252207502523,-1.8633440090413618
25,9.930952735478904,14.10921912622519,-1.8633440090413618
26,3.4490418976817736,3.065071887451631,-1.8633440090413618
27,-34.3660269383448,46.44253939720997,-1.8633440090413618
28,-21.06596025607709,14.598301664880474,-1.8633440090413618
29,-27.585274527834436,35.78497577769854,-1.8633440090413618
30,1.0626389213971783,69.38160055149807,-1.8633440090413618
31,-7.2826328296531875,36.766826003899254,-1.8633440090413618
32,-31.274631962567323,-5.308493601820621,-1.8633440090413618
33,-49.84676976069465,26.037567329473465,-1.8633440090413618
34,-43.4441300766833,26.116199039721515,-1.8633440090413618
35,-49.68856161552297,10.795645155917672,-1.8633440090413618
36,-24.836836198501338,41.62882572267156,-1.8633440090413618
37,-35.04092502732626,47.455405841933484,-1.8633440090413618
38,-38.36781935265756,2.13605521594204,-1.8633440090413618
39,5.092062585187378,67.06183495825935,-1.8633440090413618
40,-0.5378357764264492,6.931138078173594,-1.8633440090413618
41,12.113406034261816,-4.752515993511946,-1.8633440090413618
42,3.0971651685991715,-8.614612374314678,-1.8633440090413618
43,-14.98377953887413,21.73124169115277,-1.8633440090413618
44,-35.77980703536232,68.43507376147758,-1.8633440090413618
45,-15.474572266469115,11.572663843008216,-1.8633440090413618
46,-20.938692599572498,16.54436709838243,-1.8633440090413618
47,-29.8458074577169,17.574400440357348,-1.8633440090413618
48,-40.852667241838034,-4.2292246725714575,-1.8633440090413618
49,-1.0382071771541408,54.55895977532932,-1.8633440090413618
50,-11.220291321408782,1.2181211434884145,-1.8633440090413618
51,-18.65699110902535,44.44766072402796,-1.8633440090413618
52,-27.42736882894844,9.977626360430053,-1.8633440090413618
53,-3.6344486071673403,20.720294014724324,-1.8633440090413618
54,-53.43030819818503,16.03733048001232,-1.8633440090413618
55,-41.97495816589551,19.50989258591421,-1.8633440090413618
56,-38.78794989910037,-1.1694771979694403,-1.8633440090413618
57,-41.69258695151973,43.24060481162219,-1.8633440090413618
58,-31.096989059696842,-4.933632878104858,-1.8633440090413618
59,-4.71074908184188,25.264616684069377,-1.8633440090413618
60,-15.977846739771197,28.179210583640135,-1.8633440090413618
61,-13.048379194322886,8.348498669603803,-1.8633440090413618
62,-49.17234316965502,31.85001487714942,-1.8633440090413618
63,-17.136264998688404,50.81919730552152,-1.8633440090413618
64,-13.496538315312227,-0.21175801417789364,-1.8633440090413618
65,-20.914886571728225,12.061117400998059,-1.8633440090413618
66,-18.32088232742801,39.660884985347145,-1.8633440090413618
67,-5.440341965279138,38.05489444301308,-1.8633440090413618
68,-7.475542332795681,45.154434177054135,-1.8633440090413618
69,-49.717941268242996,41.064719673368295,-1.8633440090413618
70,-58.838774219153,14.469869746900013,-1.8633440090413618
71,-12.232052903339847,22.997481359382427,-1.8633440090413618
72,-33.619073607256155,61.445597297037544,-1.8633440090413618
73,-12.092259138908505,51.08325070703504,-1.8633440090413618
74,-25.482292024300776,-11.89973188075932,-1.8633440090413618
75,0.45310071250669504,52.145553855418505,-1.8633440090413618
76,-36.32875040815484,45.554689327020455,-1.8633440090413618
77,-17.14786642046227,41.96814032271062,-1.8633440090413618
78,-41.93801437930225,63.594480908944256,-1.8633440090413618
79,-3.563842117041001,50.65942220138637,-1.8633440090413618
80,-23.622240935543303,40.34171649173827,-1.8633440090413618
81,-15.686422002053808,18.553638259567776,-1.8633440090413618
82,-21.713809529716833,26.65296415429216,-1.8633440090413618
83,-38.8705948789417,-1.9918755461105595,-1.8633440090413618
84,-51.221635473250835,29.588516619359744,-1.8633440090413618
85,-23.95753575533356,22.660144081598006,-1.8633440090413618
86,-18.427402582747153,51.11031559960879,-1.8633440090413618
87,-21.717697394339073,24.812970507696487,-1.8633440090413618
88,-13.526030808824258,2.3740997299796875,-1.8633440090413618
89,-42.03882252293553,46.549320888169994,-1.8633440090413618
90,-9.102952179998086,44.29819410320976,-1.8633440090413618
91,-28.661142309293844,24.62641339633558,-1.8633440090413618
92,-19.609753057114094,27.395349932048482,-1.8633440090413618
93,1.0190048026703766,0.6333448789080554,-1.8633440090413618
94,-15.815428641582281,13.265967840071111,-1.8633440090413618
95,-31.541996902466952,37.87726676012827,-1.8633440090413618
96,-34.34516242173092,7.212219626694428,-1.8633440090413618
97,-18.12688919069184,8.056418476390068,-1.8633440090413618
98,-21.402105560804937,31.758778920846026,-1.8633440090413618
99,-8.60062287189786,49.707176811339195,-1.8633440090413618
100,-13.174112268748194,39.93828689407819,-1.8633440090413618
101,-28.084279005488206,-3.623453293442311,-1.8633440090413618
102,-2.1282798948514623,33.81615255002992,-1.8633440090413618
103,-46.671054088277245,30.631365891520097,-1.8633440090413618
104,-48.360075005397114,36.929189448887335,-1.8633440090413618
105,-12.219946930909535,35.77935232123365,-1.8633440090413618
106,-34.73238874197142,38.46997362841516,-1.8633440090413618
107,-2.871934330966165,36.78615920486192,-1.8633440090413618
108,-20.803493288733385,36.08474853371471,-1.8633440090413618
109,-64.75461133937698,56.40361603979365,-1.8633440090413618
110,19.28919091163146,61.08099252100097,-1.8633440090413618
