Y_true,Y_pred
1.49212300468875,1.5251541214574191
-0.450581466473868,1.537290632529319
1.5325303828661998,1.52269734200392
1.95073449317078,1.5838891873406098
2.38595853989979,1.520607667192286
1.61483450791626,1.5247331408964977
2.2184128998865402,1.5238566812348935
2.35382195203915,1.5249707485975752
2.25849952359358,1.6153169894597197
-3.1892745478005695,1.5334364249993682
-0.349215690613575,1.5365043542554484
-0.4906717509741911,1.5517938617275322
-0.623304004018156,1.5306862260838323
1.36838488967278,1.5222592358869642
-0.8058956608850831,1.5338199066306695
-1.39206196179799,1.5172923657297381
1.3408079896621798,1.698907328033838
1.9904305987081299,1.5176795824475793
-0.429549062218695,1.526063766449369
2.57783750503115,1.5294182738937787
1.93892786526093,1.5276715091381612
-0.0390639425852861,1.4942215224611477
-0.502380137494964,1.544257291967823
2.83750629262286,1.4947407921485976
3.03284393730221,1.518617670157441
-1.97976273641252,1.4835137617058378
-2.74971043747402,1.53172165698092
2.0409399518953504,1.5097044583949253
-0.29733787334982104,1.5216825707842503
2.97158294929329,1.5085825364937266
2.7278810959727102,1.5268307610080663
3.40694970527966,1.5345981327078035
-3.73896295428192,1.513142056419216
5.99992142420514,1.5114502305760682
2.03212644219239,1.4117435470600148
-0.03778870896088,1.4871973445943791
-2.37227284871428,1.5329047314324482
1.95937054297477,1.533719702381792
3.5071579772360097,1.5270277549952964
0.00738764403392712,1.5207219861584496
1.29852433279073,1.5197114987645022
2.24135388776392,1.4885207362724633
0.5594814932040029,1.504568227861204
4.48039170604178,1.53988343869792
2.07832341681114,1.5271798270357904
-1.0012768882808298,1.5387965428457184
-2.67012600113596,1.5297509850737627
1.8016039570213003,1.5510025568663284
2.12872994480286,1.5116466835494884
3.07014370144608,1.5326454357800434
1.95427959872511,1.49484218793427
2.5754107851513597,1.5270052788630983
3.459965237618,1.5228113724634942
2.48249131855587,1.5189903366472783
3.5926755000123296,1.5476004177137446
2.6071196733570803,1.5326018795373857
1.2503533534176399,1.430123025509993
2.11854629258091,1.5037728774252936
2.7441368736614002,1.5153308522394142
-5.134584174565441,1.5448168717445119
4.791584931327759,1.5181029036431657
3.83133155736806,1.5090704961777988
1.9095868742704698,1.480685593751047
1.8595629843283001,1.5166058543949419
4.19652775051717,1.5118064367105997
-2.17704555029908,1.498223120209415
2.05766048483193,1.52110958306365
2.5863749129492204,1.545203948099909
3.1387563332746296,1.5262414034845622
3.60977568284537,1.5214107575520215
-0.36665794199213403,1.5219371903288386
-1.68648635738983,1.5282311076792674
0.19443456387775498,1.5614809082193233
2.01093783624595,1.5338060148814798
-1.53588312897532,1.5333770686554715
2.5141929432195402,1.4775836507180677
3.3394991431004604,1.525201384682944
5.1188272389724405,1.549247324940958
-1.19746789607977,1.5494195621864535
0.45749177517888395,1.525457766574003
-3.55092784505592,1.534215378895187
-2.3894637515184303,1.5188491153201364
0.440172124199161,1.5154613732670084
3.84478781955639,1.5308298092960564
1.1727218917728799,1.5154381076665286
-2.90574075825769,8.006530304950662
1.82101353248476,1.5214607085007152
-0.183347282670925,1.5137690499912968
-0.21194245596347303,1.5207113225326
-1.58994660810369,1.5150202619840665
-2.44511110188388,1.3662983571889342
-0.8714607799563628,1.4566901127196148
-1.83448327103791,1.5146173909366727
2.48015373566052,1.5275061984305685
-0.465283586195787,1.530872269243114
2.12812437866134,1.5140042223167745
-1.8269784400435098,1.5556846988877708
1.25304585705006,1.5139080012439736
1.5128168738296799,1.519913940316445
2.37938579720282,1.5023579841935397
-1.2396362520568898,1.4945358056203066
3.72278450161684,1.5192256268354811
1.6136047524193,1.5033729951828747
-2.0119473927166296,1.5202779675412852
2.35019334469431,1.53091929277738
1.45180479261204,1.5508614311670303
0.459423691898655,1.4917151544583414
4.21403899222212,1.6840348724095142
1.2453941711867,1.470737713502597
-1.9470878422637998,1.5194709541580387
3.1908933347270203,1.5296851800012483
0.19127427798882,1.5155456135475562
2.33460823489554,1.5549240825473827
3.43199703185633,1.5093108392692545
-0.831304767744283,1.55946054262321
-0.347817147449149,1.5034565337559254
3.87591274738988,1.5429552900003372
4.24093844697406,1.530650254611948
-2.12726717116244,1.5085562901427487
1.53270379754826,1.5289513387818772
3.7432677172657995,1.5177716895498083
-1.1237201186993102,1.5191617189379192
3.99369144933763,1.5570660272799537
0.7183465427798129,1.4985047985956828
0.991597813380241,1.5204475636908763
-3.97982016349397,1.5253180307316863
2.8245538112352904,1.5521889839805179
3.2527918777720695,1.5249534788249803
2.11177997231812,1.5110595628229389
-0.13961902758796302,1.515202359084334
3.93840406496012,1.4996265331685494
3.85907031394985,1.4965880815850594
-1.14667252554929,1.5031869331264172
2.42303237809328,1.5197506957457598
-2.4714505900016697,1.5480562130605688
0.658653815866447,1.4837972673377589
3.3749571997038,1.5349683918894992
3.16147890329343,1.5269677396291148
2.8292748139050197,1.5316079888438783
2.2748935211422996,1.5149595702188938
3.34338124568806,1.4954251312873137
-2.9455525990109104,1.5349012065400132
2.25825983378496,1.5111584317687308
-1.3906699199305501,1.5164054388919637
-2.2907429883174597,1.5719073381451738
-2.47184729557437,1.5292090204192768
2.3756636068659502,1.5277096369740546
4.04216858013475,1.4900042462828293
2.1651022465056897,1.5618191125626726
