Y_true,Y_pred
4.34724434612539,2.0940650090749
-2.7624087147939997,0.7442155051716733
-1.14705386360183,0.9061931716334773
1.94317992538426,1.4799591623423516
2.6239804931584905,1.1465356320715003
-0.77663640398488,0.8570786425187653
3.03982334282195,1.673151073004354
3.5947714189441204,1.3260499050288657
1.95471548235753,2.0870798661940304
4.705627799540361,1.5718581493023929
1.78192487889892,1.632306614767903
2.59394267124118,1.3239969227080641
-0.712343251848419,0.9384548246001223
-2.04740232307036,0.8928752712997188
3.7085716463908196,1.6804208960014502
3.7681923224426,1.122888722204558
-0.274223052767625,1.2416821343465498
2.35869905116335,2.113687557884135
1.0893765199546,1.1970470135728428
2.36847917151092,1.3145579664184264
4.64930113188537,1.6883382859045284
2.71136548281101,1.1230142101587073
3.14911288552652,1.1534691942084465
2.5424889753079,2.1298442932758896
4.9762932523156,2.3735637715507316
0.990939843299893,1.0447937826977878
4.14433276837319,2.593437685192222
0.671549751069479,2.482660096204712
4.04530396544704,1.7413304612020388
4.1358485641224405,1.2121073168855165
1.2206055331191699,1.9575836479860382
4.93700983551413,1.582871609286472
3.49729399457113,1.59468206004978
-0.246552605206109,3.000287945014543
1.96078908521794,1.7668167966137864
4.594211154567519,1.2779397772629169
3.0616798561854797,1.268126531451375
-0.0363414222924492,1.7643851596263989
1.92066545195147,0.938712059082674
0.976195847849508,1.2603472166716536
2.15531917206435,1.984168598101938
2.03970388743553,1.7832626153198188
3.4723003630782,2.5016753510463943
0.5676321423647371,0.7591788819798766
1.6418537943821698,1.0525034040178662
-1.5137459873219699,0.8392131880154335
3.70740475862766,1.0266816424634193
0.80245686298341,1.8044538511390655
-2.7178354205870097,1.2237290049866159
-0.22292701226048303,0.799819065715383
2.01073619581772,3.9504596921269863
-3.03083109339339,1.1211253814478042
0.693202929005972,1.563437475453528
2.48642204266666,1.868500679488102
4.27005629439841,0.5951572304538422
1.62006054199631,1.1297145642044604
2.93055210660577,2.1486252474012364
-3.7512869142425496,0.7297907325679303
3.49222873091958,2.437344638276421
3.6286671082376003,1.3752040721434704
0.930882393878532,2.5320482877969246
3.1454640579996402,4.3256471190051835
2.91139322271804,1.421513887593588
2.45895458087371,1.0815027342390229
0.273630941047824,1.466445981624705
-3.35841810387112,1.4212374313075498
2.89476555398419,2.7612713123993315
-2.5240238482991098,0.9681617966137324
-0.28429647672091396,0.6805724668421784
4.25091209054532,0.9827377200268508
3.98915567072489,2.2261010131626864
-0.381139148092488,0.9915513168482207
1.89910366608872,1.5081939427281144
3.7124406586108,1.2054599013618978
0.9786181384235699,1.7425871941006503
2.23352055822506,1.5599491191547068
2.20771277231542,3.3694099939339903
4.26164386873901,0.9881465392149296
1.9948845819605,1.4491565551346666
-4.1045161175436,1.0102751444256923
4.5038516239521,1.883471762158919
4.09668721606457,1.3064410722569892
7.43031524912063,1.4507196236034665
2.7157039198618595,0.8819774307523255
-1.51325765671018,0.975976492222028
-3.4226374033025495,1.6712943014476584
4.50002658013697,2.2581684186796935
1.72116804394882,1.2145749727541701
3.02896536102392,1.236992007645214
2.5827216192787597,2.0461724019755576
2.284282467133,2.1288769649815293
-0.27368351110848005,0.9126820149816379
