,rab3,shaw,cg76
50,-149.39619697410672,218.42596782466117,538.5900485313635
51,-102.19075051800475,459.77459102910433,780.6956471767803
52,-47.01354571753673,741.8806489232161,1063.6865137544487
53,-36.53553568253399,795.4518676219309,1117.425755358617
54,-99.68240941032907,472.5990576598274,793.560336975774
55,-148.77550819779708,221.5993809124941,541.7734148384842
56,-214.7390079083628,-115.65407249349025,203.46218625971278
57,-138.81369727897643,272.5314137684103,592.8651929521891
58,-83.01693263198366,557.8051128390656,879.0336358224365
59,-74.6911285522708,600.3726871882942,921.7347208084211
60,-211.61439364608657,-99.67876864912088,219.48759568376886
61,-29.108682809258045,833.4233486749471,1155.5163316781934
62,-173.65634214617427,94.39043642759502,414.16548715008156
63,-119.24748192431196,372.56815723108014,693.2156956441052
64,-165.57479807822745,135.7091756959287,455.6138201590499
65,-46.47882749611403,744.6145179199391,1066.4289573668536
66,-64.49029270759733,652.5267895530691,974.0524013784993
67,-130.88168636084123,313.08563066613186,633.5466057121117
68,-153.37641674896503,198.07618544083314,518.1764402790091
69,-138.11217561138005,276.1181034691407,596.4631320894478
70,-178.72458778557979,68.47787338743909,388.171650914439
71,-97.52223840776504,483.6434251321225,804.6393444423919
72,-59.687309464972884,677.0831380235657,998.6857693590526
73,-29.820129989243714,829.7859125258794,1151.867486929415
74,-165.89075250787675,134.09378653395765,453.99336442612866
75,-70.38660780902896,622.3805323191009,943.8115922218376
76,-119.21071782689562,372.75612207329465,693.4042500267423
77,-102.08742942263193,460.3028437200167,781.2255567004864
78,16.5943987869107,1067.090788505078,1389.9166553796226
79,-155.51464893437253,187.14398518043666,507.2099518300034
80,-160.6558436883746,160.85845313577715,480.84197679500664
81,-119.34555090385682,372.0667571815284,692.7127229834542
82,-248.41677198284827,-287.83933080980944,30.736879236619643
83,-102.40850165266413,458.6612886350668,779.5788529767424
84,7.992762520841933,1023.1129591236381,1345.8008921813368
85,-97.21080854360693,485.23568141994656,806.236594746298
86,-51.68512189890972,717.9961490569243,1039.7271015908389
87,-184.52533667510255,38.82022023203582,358.420978313648
88,-60.725484138783195,671.7752329621717,993.3612163726733
89,-8.248813709008987,940.0741922857981,1262.501679245606
90,-25.39255943913517,852.4228778896729,1174.575451773591
91,-47.14930201007557,741.1865638810148,1062.990251756258
92,29.014253852887432,1130.5901332969913,1453.6151620473624
93,-34.97881932561448,803.4109354344092,1125.4097863085979
94,-49.91933401787062,727.024142772777,1048.7834110660008
95,-230.01851203785094,-193.77402605282947,125.09721416449261
96,-155.9494842145025,184.92079052687745,504.97978426012537
97,-118.8461996108869,374.61980468136966,695.2737779632281
98,-199.6534721346743,-38.52582644105937,280.83234041707476
99,-101.92200414916219,461.1486182014067,782.073983902669
100,-70.2241349060289,623.2112121323594,944.6448774123697
101,-239.3585422409526,-241.52706303136435,77.19440265754024
102,-83.27840499384594,556.4682756882906,877.6926057623413
103,-65.13724309642315,649.2191079750595,970.734345456158
104,-118.856940214787,374.564890891579,695.2186919396383
105,-76.35938029283314,591.843369260595,913.1786511880305
106,-142.6565945085577,252.8837242515207,573.1558796388236
107,-140.02110251151257,266.3582788359095,586.6726963532507
108,-15.892552612603007,900.9938318822093,1223.2987456420665
109,-278.6508553557751,-442.41798525998894,-124.32660186624173
110,-139.82467644824578,267.36255193340037,587.6801192929108
111,-138.00214632958216,276.6806532948,597.0274463188008
112,-73.26406658084358,607.6688673515652,929.0537850019518
113,-187.38894782970112,24.17935436928087,343.73419225567693
114,32.212999321308985,1146.944449858806,1470.0207729394565
115,-87.24006097958105,536.2134049149367,857.3742068050185
116,-118.67832987416539,375.4780770392657,696.1347422407545
117,-103.7965506820071,451.5645710458429,772.4598769596262
118,-125.83427445308584,338.89167649635743,659.433590653001
119,-190.71054539941792,7.196928389349841,326.69850191805324
120,-79.91341023449853,573.6725797088847,894.9508700477577
121,-208.85232845568345,-85.55707971382766,233.65357644707086
122,1.9464323767316547,992.1997157317451,1314.7906912607962
123,-24.23411053412022,858.3457124197568,1180.5168629179545
124,-101.26804333617399,464.4921421736058,785.4279946367134
125,-45.64024668817428,748.9019537697421,1070.7298405013355
126,-132.32365510224352,305.71323623777005,626.1510882120317
127,-9.936807723871377,931.4439374730739,1253.8443561577212
128,-212.8837002037829,-106.16838824014128,212.9776217912139
129,-75.43089086351348,596.5904834656205,917.9406544312487
130,-85.49292511094258,545.1460359586702,866.334854508775
131,-28.178667928139106,838.1782621005932,1160.286158603819
132,-27.490203738828946,841.6981924622326,1163.8171290153346
133,-26.22177394749734,848.1833293850259,1170.3226061800426
134,-97.43000539964852,484.11498744524806,805.1123857823509
135,-103.3420240122604,453.88844242485817,774.7910370214543
136,-6.6043189367930735,948.4820472885108,1270.9359049798513
137,-46.690655736297494,743.5314976762537,1065.3425402953112
138,28.856745938468915,1129.784838121486,1452.8073411119726
139,-25.32309080750831,852.778052130317,1174.9317399968795
140,-107.32819581369678,433.50822894615175,754.3469022289224
141,-96.74736630649039,487.60513567279327,808.6134806499
142,-113.69827767205695,400.93973099444713,721.6762551421971
143,-220.0074091048698,-142.58997651990404,176.44179939035706
144,-135.17978855479362,291.1106018340862,611.5026535238037
145,-264.440856620179,-369.76612222205955,-51.44687062947797
146,-187.0418203601933,25.954122815122496,345.51452715600703
147,-174.97399596243167,87.65363043827823,407.40755157395853
148,-47.30305006565643,740.4004918422856,1062.2017142498564
149,-81.24082120556052,566.8858880378251,888.1428923264516
150,-126.87009728784601,333.59579574908963,654.1210996942859
151,-100.98773247959383,465.9252954299325,786.8656428920328
152,-70.65502868211321,621.0081693181799,942.4349248869037
153,-68.1588769211764,633.7703151305632,955.2370984020592
154,-183.28751503624107,45.14886598670928,364.7694734851
155,-58.67900593421517,682.2383200457689,1003.8571202996147
156,-66.50615245060035,642.2202463451923,963.713532317729
157,9.951295176747989,1033.1264045095136,1355.8457441364155
158,-90.85804894702555,517.7156153531961,838.8184000388511
159,-40.39456909841258,775.7216781682953,1097.6336833524153
160,-100.26679035725174,469.61127663973167,790.5631849602064
161,-32.79902839952828,814.5556142454359,1136.589419734428
162,-7.404675642459391,944.3900408891081,1266.831064248487
163,-147.23443784333057,229.4784549650522,549.6772011329281
164,-136.72874220270506,283.19122264383554,603.558435677027
165,-137.2153994872874,280.70307616023905,601.0624852716323
166,-177.80390894955372,73.18505415089142,392.8935954672467
167,21.01738195519803,1089.7042998318934,1412.6010926246447
168,-31.965833774952277,818.8155120029891,1140.8626784050896
169,-115.85355710722908,389.92037277731123,710.6223353707629
170,-17.39254897375347,893.3247579987112,1215.6056181695824
171,-140.6583607083876,263.1001508022186,583.4043493969393
172,-200.73757948920365,-44.06857282022501,275.27220954725453
173,-146.14880904485273,235.0289800737889,555.2451351298365
174,-91.95722652475655,512.0958190170003,833.1809775494448
175,-53.15217940714875,710.4954825797089,1032.2029097243394
176,-37.07894887166355,792.6735436175288,1114.6387173080748
177,-301.8388458828627,-560.9718812345691,-243.2523350052229
178,-78.70501268514094,579.8507880877056,901.1484560055759
179,-119.7147627011143,370.17907756765595,690.8191227760059
180,-47.105790226069345,741.4090278115897,1063.213413431571
181,-149.29762038918375,218.92996312260857,539.0956245802505
182,-114.50938470187694,396.792761108239,717.5162785343565
183,-46.22201489281164,745.9275309911357,1067.7460886245779
184,-32.40726764245079,816.5585805648838,1138.5986682372704
185,-154.3822893499711,192.93343210202784,513.0175570036628
186,-102.71600692644266,457.0890977116403,778.0017309710429
187,-177.4425626553624,75.03251958444467,394.74685536501795
188,-92.79091594910155,507.8333914826493,828.9051811674925
189,-14.476198981454681,908.235263210819,1230.5628892845084
190,19.805960719713195,1083.5106321673659,1406.387998894
191,-88.54258761149669,529.5539401094886,850.693854988736
192,-38.14790287433322,787.208272209636,1109.1563044051152
193,49.67908272357427,1236.2437892015841,1559.6001942892508
194,-84.77936323406341,548.7942839784411,869.9945450390394
195,-104.07858143099048,450.12262444690884,771.0134077819091
196,-37.30019370137629,791.5423789098294,1113.5040047703023
197,-163.00583949488106,148.84356301152067,468.78940269050065
198,-95.13612615474982,495.8429688354549,816.8771512808189
199,-111.72112686610227,411.04836592343764,731.8165951966671
200,-26.2096295593598,848.2454203422504,1170.3848918818203
201,-97.87683882910181,481.8304495137909,802.8206825350734
202,-127.9935181791934,327.85204993666645,648.3593389685745
203,-217.9003787984234,-131.8173029898755,187.24826076299937
204,-102.65835098113978,457.38387689631185,778.2974347128978
205,-92.46999972628105,509.4741489451112,830.5510847670532
206,-108.21220960130324,428.9885066143035,749.8130040598155
207,-153.4252150851774,197.82669280505223,517.9261651245814
208,-61.81872342854239,666.1857974790911,987.7542499613719
209,-204.62490030335044,-63.94338805623302,255.3350581486125
210,7.156991267192223,1018.8398877616328,1341.5144185880054
211,-151.20193958747268,209.19369641710804,529.3288206598078
212,-77.24533232160223,587.3137372282534,908.6348122372502
213,-36.96663133124238,793.2477926878644,1115.214767476082
214,-13.708119348031078,912.1622457087111,1234.5021885268204
215,-181.37629938763587,54.9203923690854,374.5716476722745
216,-54.60759291741811,703.0543487007319,1024.7384371764915
217,-161.49227426974008,156.58201081028525,476.5521216653638
218,-69.34930356383076,627.6839871154756,949.1316809852093
219,-179.24281983455188,65.82829371158203,385.51376099128555
220,-92.14788955633783,511.12101073484735,832.2031118397438
221,-78.02605653556267,583.3221064252907,904.6306619243469
222,-175.86234981378675,83.11171853956849,402.851394241748
223,-51.6512132926932,718.1695145483974,1039.9010108327495
224,-280.19507014166487,-450.3131359361509,-132.24651520765232
225,-130.46697798930035,315.2059219040464,635.6735471159708
226,15.69966845461431,1062.516275391645,1385.3277945809398
227,-87.114122435118,536.8572944784604,858.0201158894318
228,-177.84448147704728,72.9776178403461,392.6855085451893
229,-128.41956734445927,325.6737763014423,646.174233309104
230,-88.83667216867342,528.0503656639762,849.1855646724066
231,-145.92824414385757,236.15666849067284,556.3763604736164
232,-194.87990544192417,-14.119876798337595,305.31483785297587
233,-132.4650244335693,304.99045325317235,625.426038262074
234,-62.33402454975264,663.5512028406217,985.1113920752744
235,-187.9983581958939,21.06360472831665,340.60867025335807
236,-160.59717056319337,161.15843288482512,481.1428974124955
237,-67.64892150016969,636.3775786561823,957.8525394529149
238,-103.83885504529884,451.348280329356,772.2429078603153
239,20.391499238845395,1086.5043315396824,1409.3910878243444
240,-213.94209395928954,-111.57966797323807,207.54936990469128
241,-28.986864245361794,834.0461738971255,1156.141110354222
242,-223.87784135656477,-162.37844512429203,156.5912654443519
243,-25.307160332983766,852.8595003186485,1175.0134436425549
244,-86.89313012111917,537.9871681419146,859.1535333336764
245,-174.4072223291398,90.55139004724157,410.31439983165217
246,-139.50667645543786,268.9883995040749,589.3110662367053
247,-92.040559628743,511.66975949581285,832.7535817181941
248,-78.2321122273729,582.2685996531827,903.5738508916105
249,-16.1570782549049,899.6413841380433,1221.9420560268927
250,-163.30776451989092,147.29990238403684,467.240900464301
251,-124.14832592867658,347.5114732720991,668.0804229028995
252,-208.00613369728154,-81.23071580382738,237.99350973726933
253,-93.94025988243389,501.95710819919327,823.0104672749419
254,-182.42038343341437,49.58227429424215,369.2167869111461
255,-63.80387803338708,656.0362413008044,977.5728603105682
256,-128.61658579934,324.6664744665675,645.1637721326076
257,-136.88972288418455,282.3681721538101,602.7328037386415
258,-49.30618320676854,730.1590162923839,1051.9281169278574
259,-157.6034405392749,176.46456117640815,496.49703245489104
260,22.098153441581,1095.2299908235027,1418.1441146137115
261,-107.58549077773459,432.19274969556017,753.0272970567797
262,-117.80302500511613,379.9532730365254,700.6239744211027
263,-74.75339580326231,600.0543316504105,921.4153667675403
264,-157.7997005609883,175.46113700427046,495.49046110318756
265,-55.31410743635658,699.4421319075237,1021.1148908825654
266,-72.02078103133059,614.0254485969929,935.4303032821446
267,-245.85939649888587,-274.7641647345323,43.85305478389729
268,-235.85656119793003,-223.6223853580467,95.15523727551857
269,-95.14635563993129,495.7906682568135,816.8246866645579
270,-71.58366211845694,616.2603188443696,937.6721830656378
271,-163.30299179228803,147.3243040436409,467.2653786582428
272,2.884696189222919,996.9968037024696,1319.6028250094241
273,-106.1831172748628,439.36270442634003,760.219739919342
274,-106.41757928576392,438.16396386199875,759.017239577318
275,-64.57033803210605,652.117539555146,973.6418677925717
276,-67.98654735366387,634.651389391673,956.1209360995974
277,-156.14082072842587,183.94253891247743,503.998464418373
278,84.95291154170272,1416.5892929417378,1740.5113408551595
279,-152.35176993954127,203.31492620679995,523.4316120403086
280,-48.401498923386434,734.7844212534831,1056.5680291934261
281,-79.06422459474916,578.0142351826647,899.3061428628059
282,-151.48111015915117,207.7663731276973,527.8970206567448
283,2.4921944237186056,994.99004880825,1317.5897760491732
284,-149.390936970299,218.45286079512053,538.6170258500072
285,-132.7996846447441,303.279426512149,623.7096449885856
286,-104.05330808765113,450.2518401852766,771.1430287976689
287,-169.06502007053416,117.8646188542844,437.71329493811754
288,-94.52137588076259,498.9860199742541,820.0300604104787
289,-73.0586256713645,608.719230908636,930.1074429611461
290,21.623732034613635,1092.8044030579733,1415.71091913804
291,-157.76611474005136,175.63285218230308,495.6627148555484
292,-18.622248521152574,887.0376382911197,1209.2987792891618
293,8.021097722277885,1023.2578293106244,1345.9462167449522
294,-148.12621370783063,224.91904724280545,545.103493102582
295,-114.82241029607088,395.1923462862602,715.9108441075442
296,61.35164831801872,1295.922445945195,1619.4660295504161
297,-40.226484974452134,776.5810466298997,1098.4957471715136
298,-69.93783738040075,624.6749736011018,946.1132298809222
299,-72.8176608100006,609.9512187807339,931.3432948891079
300,-127.45483791891432,330.6061757616738,651.1221029435876
301,-300.8097812395442,-555.7105532841098,-237.97450521608536
302,-50.573889955236,723.6775760913191,1045.4263480794227
303,-197.95323178418136,-29.832959441279662,289.5524720713741
304,-111.0535601823363,414.46145301655355,735.2403872321731
305,-75.6357026379791,595.5433365049535,916.8902231571194
306,-116.35344436944965,387.36458501230055,708.058531531143
307,-87.86609297519537,533.0126733984174,854.163436386603
308,-141.03062003989896,261.19688997364364,581.4951191052456
309,-100.68314701988818,467.4825581372421,788.4277898601638
310,-139.63532885975985,268.33063471237955,588.6512384053015
311,-53.726087532364694,707.5612462517985,1029.2594703406633
312,-121.31157190597355,362.01502591587615,682.62946506724
313,-89.53893792978711,524.4598716152451,845.5838092550387
314,-204.76234110251323,-64.64608552316434,254.63015671333935
315,-114.10916025155188,398.83899999189276,719.5689353231996
316,-139.01713375875704,271.4912983158365,591.8218152400553
317,-136.75776314483932,283.04284645095976,603.4095941111464
318,-223.55769382552432,-160.7416177740668,158.2332266051156
319,-169.85030244480043,113.84968341601638,433.6857668963223
320,-241.3227072363731,-251.5693050390089,67.12066376182072
321,-109.80261580565981,420.8571917645585,741.6561858300951
322,-119.21474475244318,372.73553349698386,693.3835968756002
323,-130.631302817323,314.3657737012654,634.8307638388819
324,-160.29419469735444,162.70746617598118,482.6967891534039
325,-78.82262348072895,579.2494760417429,900.5452579805461
326,-150.82744228655204,211.10839937527274,531.2495289686425
327,-215.64056617106314,-120.26349496010491,198.83830661676143
328,-134.51928217363866,294.48759151805706,614.8902349328123
329,-73.93350792521807,604.2461956280555,925.6203782744349
330,-124.10191146719224,347.7487778040335,668.3184717262261
331,-164.25750956934735,142.44411396786958,462.36988215981387
332,-158.83181512580364,170.18421563378598,490.1969889862006
333,-221.32169561091604,-149.3095663669238,169.701133953926
334,-45.83714033670502,747.8952900358289,1069.7200194271657
335,-44.999465672626464,752.1780930182493,1074.0162551635551
336,-160.7066675419868,160.5986045798137,480.581313239676
337,-74.39541930851372,601.884568214907,923.251343758943
338,-135.43031563506509,289.82972493452843,610.2177592308879
339,-86.08516497190992,542.1180744461307,863.2973959770657
340,-134.7653441001646,293.2295437365306,613.6282413600833
341,-112.94201078788878,404.8063181146187,725.5549695803181
342,-150.5116735684498,212.72283904455682,532.8690322308502
343,-152.2328280466062,203.92304379187354,524.0416369496129
344,80.2398480528434,1392.4926797433156,1716.3391500787104
345,-11.48321892703011,923.5375571121307,1245.9131779102981
346,-15.537030238102504,902.8115211965934,1225.1221360296615
347,-46.945204147749536,742.2300608028626,1064.0370215434405
348,-155.85944236766008,185.3811500276905,505.4415876508249
349,-162.28995349070334,152.50369366276462,472.46101312139695
350,-60.03631661715223,675.2987592708905,996.8957940097397
351,-42.416387585002866,765.3846695232954,1087.2642533015112
352,-12.254389126738248,919.5947733884572,1241.9580278826106
353,-18.057951830754067,889.9227339639916,1212.1929238910898
354,-57.80155670220368,686.7244795882863,1008.3573504117209
355,103.48710166367059,1511.349571764775,1835.5688295934488
356,77.01506078747946,1376.0052185486347,1699.7999769536166
357,-141.4996831956783,258.7986974907374,579.0894048358541
358,-188.83551714322908,16.783438465500176,336.31507950648506
359,-115.72829041498213,390.5608273429789,711.2647986836562
360,-191.09655763226334,5.223352712569236,324.71873623986164
361,-103.52382811778898,452.95892742486814,773.8586066535718
362,-160.17526737809476,163.31550924981212,483.3067393177658
363,-153.56645493916466,197.10457180291093,517.2017792333481
364,-53.79505907990167,707.2086134670678,1028.9057315444124
365,-96.4721119230587,489.0124365556274,810.0251954473121
366,-243.85765227416135,-264.52979033678236,54.11952868140787
367,-164.28529305885422,142.3020645340917,462.2273871965301
368,-143.82145004904453,246.92813433479392,567.1816103725168
369,-167.47976697404084,125.96958726349217,445.8436840932744
370,-197.27513543290155,-26.366037018810022,293.0302682875067
371,-151.31466400115784,208.61736711430692,528.7506837348111
372,-216.60787439680445,-125.20907912514548,193.87721092443505
373,-87.37615005432674,535.5176184477217,856.6762380453965
374,-31.16867401409215,822.8911732921254,1144.9511227607322
375,-153.0150650033704,199.923678745931,520.0297281357422
376,-82.57592409006598,560.0598697030262,881.2954645956904
377,-61.0185947667857,670.2766379519373,991.8579211093211
378,-219.7164975466904,-141.1026247562444,177.93381614336795
379,-182.35417055562988,49.920802749990884,369.5563771410357
380,-83.53055221969444,555.1791154245493,876.399402124968
381,-404.16038403382555,-1084.1141076270371,-768.0353655268284
382,-68.9620888337714,629.6637108338218,951.1176139879296
383,-232.2607113220633,-205.23778184418475,113.59750299257567
384,-136.23589979371565,285.71099198818456,606.0861081263752
385,-193.68382321534745,-8.004633319132878,311.44926142555704
386,-53.212419558191804,710.187491053152,1031.8939522008836
387,-100.82191522443308,466.7730740072156,787.7160804758347
388,-99.661655165033,472.7051684776205,793.6667806037651
389,-132.01038773824544,307.3148871630741,627.757762619133
390,-51.92798719017083,716.7544448030629,1038.481502806267
391,-46.78407942452017,743.0538477392226,1064.8633922379804
392,-64.64638700315,651.7287218267835,973.2518305607892
393,-74.13704381879239,603.2055718997645,924.5764906924077
394,-214.71521491659024,-115.53242539051088,203.58421490151431
395,-98.21158337064291,480.1189916145152,801.1038567510307
396,-81.97564106182789,563.1289537446959,884.3741746348694
397,-170.0439983264889,112.85936899521417,432.6923464139007
398,-73.03907651258828,608.8191804464467,930.2077059846706
399,-22.305638687487576,868.2054650545733,1190.4075400739039
400,125.78993911982923,1625.3779205613919,1949.9548214479282
401,-278.73715656385986,-442.8592198910712,-124.76922040320666
402,-182.67739509300952,48.26824350229818,367.8986347406544
403,-148.17238371327494,224.68299254819146,544.866698036616
404,-188.58141492909385,18.08259405322983,337.618309817579
405,47.03677404024856,1222.734382752165,1546.0484163990143
406,60.983985921200116,1294.0426879948327,1617.5803758522989
407,28.921164807478743,1130.1141942977508,1453.1377302940757
408,-202.44090056036327,-52.777190707819024,266.5362776034284
409,-106.0852340371165,439.86315482853536,760.7217599541246
410,-86.80924217102566,538.416064440509,859.5837748397156
411,-201.129233485278,-46.07099329967057,273.2635085964091
412,-196.27129990219862,-21.23369866704503,298.1787039098319
413,-199.70730915433342,-38.80108049641991,280.5562230439243
414,-97.5583614230423,483.45873796871996,804.4540780188092
415,-70.51490769518597,621.7245698570134,943.1535723729401
416,-242.73799119546572,-258.8052674250017,59.862006215004925
417,-83.92923544450622,553.1407564082335,874.3546499181931
418,-110.07609521365583,419.45896584891335,740.2535744629606
419,69.61090860323823,1338.1497999514418,1661.825827112776
420,-105.48901589644397,442.9114562044079,763.779622143925
421,-89.72639447438883,523.5014572298962,844.622388860613
422,-170.4466852684443,110.80054006085167,430.6270600864121
423,-88.22761675186113,531.1643005451892,852.3092662230896
424,-113.47566430439115,402.0778926649031,722.8179865882786
425,-234.0195957638449,-214.23048015060704,104.57659962877331
426,-14.872392409922748,906.2096338467971,1228.5309066558161
427,-31.755987123377604,819.8884009224653,1141.938932376134
428,-91.09789882773465,516.489328074275,837.5882665836336
429,-87.1850601548628,536.4946091893894,857.6562930597652
430,-182.73413419248425,47.9781519012624,367.60763328475906
431,-64.78388986682872,651.0257070408411,972.5466108112528
432,-145.31157785221603,239.30951570720524,559.5390964058178
433,-114.28267065943261,397.9518884147867,718.6790413739866
434,-134.56179619632627,294.27022887004017,614.6721905399228
435,-147.2759974281061,229.26597209878213,549.4640518269276
436,-264.0806455021098,-367.9244606356194,-49.59943278223716
437,-238.17626966938758,-235.482424566501,83.25799976739893
438,-117.92510066466012,379.3291333541453,699.9978771621472
439,-96.59092237363915,488.40499099960215,809.4158446748346
440,12.585285998854706,1046.5932839942711,1369.3548616787225
441,-101.62847476744473,462.649354185621,783.5794268550372
442,-123.32155266547714,351.7385403534583,672.3207479259262
443,-56.94834127118301,691.086738290049,1012.7332910755375
444,-113.42751466440261,402.32406869312473,723.0649347328066
445,-74.13093057445502,603.2368272572463,924.6078440804382
446,-64.68171495054315,651.5480996294704,973.0706418528173
447,-154.17349274190292,194.0009524343244,514.0884255492768
448,-152.4165189541833,202.98388208560445,523.0995296191373
449,-133.58992199521703,299.239157626677,619.656704042753
450,-15.342836177758153,903.8043826695234,1226.1181115528864
451,-173.21051067950486,96.66985159554471,416.45205156661194
452,-292.3444340749324,-512.4295330521194,-194.55773666723738
453,-43.31080729298672,760.8117445475787,1082.6769856216426
454,-133.52340923728826,299.57921928813323,619.9978322871574
455,-57.225372114797665,689.6703548489179,1011.3124652329307
456,-137.6972960057925,278.23927018021607,598.5909517123365
457,-85.98575534857365,542.6263288431686,863.8072444834514
458,-70.02526023262777,624.2280043082435,945.6648586957596
459,97.22923583944862,1479.3548039093628,1803.4737120729562
460,-180.15141970657993,61.18286940950224,380.8537665952771
461,-96.28891749686495,489.9490598874652,810.9647564418979
462,-186.28267769919074,29.835413000972505,349.407990775088
463,-112.08386802705692,409.19376891507324,729.9561813563292
464,-75.51329016018748,596.1691982475255,917.5180478774049
465,-105.07461581101686,445.0301712591786,765.9049824210367
466,-201.72398188794904,-49.111780304433374,270.2131843460914
467,-87.27345885140414,536.0426506696623,857.2029169993239
468,15.216637187041398,1060.0466677479155,1382.8504411613683
469,-131.55730545411905,309.6313737908182,630.0815147678619
470,-66.220406565629,643.6811874251196,965.1790555514865
471,-111.84662401936521,410.40673307320577,731.172949903591
472,-49.37661676267154,729.7989086560663,1051.5668798355966
473,-50.70658852612169,722.9991243492267,1044.7457684142464
474,-67.90887179133186,635.0485234393889,956.5193157343685
475,-222.82629021171124,-157.0021498004997,161.9844231950747
476,-131.61582599529663,309.3321741623275,629.7813767177316
477,-76.16083286503503,592.8584883186119,914.1969541059191
478,-124.08731294804372,347.823416066392,668.3933440870052
479,-69.77961453247646,625.4839240373966,946.9247175416068
480,-94.83770889287806,497.36869522298474,818.4076630173995
481,-220.53498798569012,-145.28734400770315,173.7359717716633
482,-216.9808049047573,-127.11577149652364,191.96453832711046
483,-127.20622880807939,331.8772466045666,652.3971604237315
484,-102.95190348155272,455.8830227124876,776.7918731901935
485,-4.395307696266346,959.7761216288492,1282.265402505086
486,-75.85554857906025,594.4193239347827,915.7626851891249
487,37.32532288143719,1173.0823713327584,1496.2406744320688
488,-66.6720376231828,641.3721205245826,962.8627464014925
489,-174.98767181016103,87.58370954422023,407.3374113772217
490,-124.63334240691964,345.0317157855497,665.5928878061366
491,-75.15969203261345,597.9770494101466,919.3315692564661
492,-84.48384913629012,550.3051672766519,871.5101671318444
493,-346.3415358877474,-788.5020449744896,-471.4961334191067
494,-47.512480520356355,739.3297308243631,1061.1275948544017
495,-191.0435048033724,5.494597413577083,324.99083168356043
496,-168.82843437792894,119.07421722622804,438.9266871426044
497,-179.4127807270056,64.9593298425411,384.6420716693323
498,-120.05481012424167,368.44050747548783,689.0750997633085
499,-220.0164252050401,-142.63607339062906,176.39555793956958
500,-36.02562250908193,798.0589151472828,1120.0409797317334
501,-146.83266068616518,231.5326324169491,551.7378213888561
502,-85.98820386586827,542.6138102394417,863.794686615877
503,-112.17895864613148,408.70759641346075,729.4684840039056
504,-109.2327405337084,423.77080920935083,744.5789416607661
505,14.436036167302374,1056.055666803538,1378.8469226825644
506,3.268740702897543,998.960318965712,1321.5724987201959
507,13.193926380678745,1049.705096914342,1372.4764346128602
508,-60.44979442688357,673.1847595611943,994.7751638670991
509,-94.34000574393075,499.91331621019583,820.960265055293
510,-109.7937278354804,420.9026335414484,741.7017701323851
511,-218.67264662391727,-135.76569857599395,183.28748127159784
512,-78.17113585361665,582.5803552864608,903.8865843276823
513,-104.6748490687932,447.07407000565706,767.9552917330049
