Y_true,Y_pred
1.49212300468875,1.7616228620170011
-0.450581466473868,1.1076752008924582
1.5325303828661998,3.07719004222806
1.95073449317078,2.110329085052829
2.38595853989979,1.4684898900308947
1.61483450791626,1.246643095322573
2.2184128998865402,1.4989113823568005
2.35382195203915,1.162409855060888
2.25849952359358,1.395997240031619
-3.1892745478005695,1.352708174010676
-0.349215690613575,2.4037854251137034
-0.4906717509741911,0.9625925492003055
-0.623304004018156,1.1806834261242423
1.36838488967278,2.5654182446784297
-0.8058956608850831,1.4869680449442917
-1.39206196179799,0.48496757400451473
1.3408079896621798,1.4851490512729075
1.9904305987081299,1.2619899710525802
-0.429549062218695,0.7147882440692546
2.57783750503115,1.1444538840229201
1.93892786526093,2.711386482654697
-0.0390639425852861,2.2545717633495577
-0.502380137494964,0.848812013892361
2.83750629262286,1.484324212356082
3.03284393730221,1.8510140780441706
-1.97976273641252,0.8303954692663154
-2.74971043747402,1.3783506584451846
2.0409399518953504,2.173564952675982
-0.29733787334982104,1.017611812521599
2.97158294929329,1.6167886041169197
2.7278810959727102,1.2473785392789933
3.40694970527966,1.1854850808727182
-3.73896295428192,0.7862871442037452
5.99992142420514,1.392352836420074
2.03212644219239,3.126259087744167
-0.03778870896088,1.842433338030135
-2.37227284871428,2.041327865979352
1.95937054297477,1.4704035841425158
3.5071579772360097,1.0106267521468675
0.00738764403392712,1.1964045796827578
1.29852433279073,0.7908973422000312
2.24135388776392,1.3039811613108916
0.5594814932040029,0.38894774954942135
4.48039170604178,2.146205930372643
2.07832341681114,1.128538985643052
-1.0012768882808298,0.593393132791079
-2.67012600113596,1.2811911793105817
1.8016039570213003,1.0558553464778113
2.12872994480286,2.5311508000633385
3.07014370144608,1.6228548380949885
1.95427959872511,1.2476259664524072
2.5754107851513597,2.1742850752553142
3.459965237618,1.7864766608988385
2.48249131855587,2.7598671589265864
3.5926755000123296,1.5104981519665954
2.6071196733570803,1.4354646331554188
1.2503533534176399,1.139182903064194
2.11854629258091,1.0254399582679987
2.7441368736614002,1.7983041909857258
-5.134584174565441,0.5158969460241596
4.791584931327759,2.396015354886215
3.83133155736806,1.2053193072301358
1.9095868742704698,1.4420529453199562
1.8595629843283001,3.664755627472073
4.19652775051717,1.9233291144454967
-2.17704555029908,1.0793255567493258
2.05766048483193,0.7658676830152319
2.5863749129492204,1.7701928686064268
3.1387563332746296,2.8149565027746024
3.60977568284537,1.5692542228113024
-0.36665794199213403,0.09607003360994382
-1.68648635738983,0.9731601084608071
0.19443456387775498,1.0595488612818804
2.01093783624595,1.849085149419201
-1.53588312897532,0.5141519941363959
2.5141929432195402,1.0650488287805053
3.3394991431004604,1.9129522062244595
5.1188272389724405,1.1373271590386937
-1.19746789607977,1.460413179955088
0.45749177517888395,1.8518179389172704
-3.55092784505592,1.20566978525476
-2.3894637515184303,0.6022700600985266
0.440172124199161,0.8971396861446197
3.84478781955639,1.3449787897619916
1.1727218917728799,1.5136465108069252
-2.90574075825769,3.902034198414693
1.82101353248476,1.3038557369931598
-0.183347282670925,0.6011912862649019
-0.21194245596347303,1.0585913154514763
-1.58994660810369,0.7345024367327123
-2.44511110188388,1.1653321713926768
-0.8714607799563628,0.8357801280347101
-1.83448327103791,2.6189886129907234
2.48015373566052,1.6817721529879108
-0.465283586195787,1.0877787054017545
2.12812437866134,1.2342542462499462
-1.8269784400435098,1.0170355553286363
1.25304585705006,1.6224467820900978
1.5128168738296799,3.033923017190107
2.37938579720282,0.9607423177321728
-1.2396362520568898,1.353312864631147
3.72278450161684,2.0599006960452924
1.6136047524193,1.0315918084709472
-2.0119473927166296,1.0024556677003404
2.35019334469431,2.1807498651619515
1.45180479261204,3.079374836352704
0.459423691898655,1.3051129400289991
4.21403899222212,1.2266327755840505
1.2453941711867,1.1519342269738546
