,HP1a,HP1B,HP1C
0,1.9543175995428057,9.87158977593925,-4.076490746615155
1,-3.967273459513147,11.452453190747258,-3.1308456263530333
2,-4.098253012631637,1.5930470525408285,-0.6436790568778279
3,0.9158057593380133,5.777353734889697,-1.7944806083257152
4,1.1167889664082202,13.631881116481194,-0.9971939807500494
5,5.15379736252453,9.793480819455654,-5.3445967207998235
6,-1.039012834373835,8.79952854955474,-3.248487799736946
7,0.9509549415466586,-7.702015963881124,-2.5677603551176715
8,2.730054966277575,4.918989933183873,-3.936401147921287
9,0.46342882017518805,9.980618662932589,0.5806680543097453
10,3.7985268311148688,7.625252264108867,-4.839944074795525
11,-2.525805971813068,14.807274362814601,-2.4396436524254614
12,7.687152308518937,11.42123991564779,-0.600685878823987
13,-0.6873731635086244,2.5287851778568142,-5.252325172321849
14,-7.163576571684663,9.50551111245098,-2.0920755862933946
15,5.376217916115019,10.863337006690863,-1.6226368052737161
16,2.0528539236906926,3.410706260797125,-6.179564523814546
17,3.9941915752392663,5.459159058132515,-3.8855719051452917
18,0.18531892643678294,13.352841526544355,-0.06175249542454386
19,-5.605348606366594,4.586991892248484,-4.345123571712895
20,6.0191526911390225,8.372977457169126,-4.047046996333102
21,5.963656468615371,10.310046005514774,-0.35895998107098226
22,-5.119481496252814,14.195054935679753,0.42067003987202556
23,1.3595864510851636,13.41762395397677,-1.630532205601674
24,3.6051177046872684,4.635284058666809,-3.820995270473956
25,-5.764502260167819,2.2103804754737846,0.49039634468083193
26,-4.459479461452032,-1.2798940911719097,-1.1666510094360816
27,3.1539432160485816,12.428658352178342,-0.657463996828497
28,0.4762003900305696,2.364944907543834,-3.054141842919524
29,1.7887537357238938,9.06055555171988,-1.6980224204413665
30,-3.979017701192305,19.67807471711562,-4.599002107591712
31,-2.298838789582846,9.370849031032854,0.22000156497019918
32,2.5315432750157405,-3.9261864691603927,-0.19241861631531187
33,6.2707281934686,5.980088489663082,-1.1586174976679664
34,4.981665296942095,6.004938417183714,-2.4157214164535037
35,6.238875667021047,1.163193879422225,-4.4364937245712115
36,1.2354022981001276,10.907383594959379,-2.4400185004911186
37,3.289822498403805,12.748753866571372,-4.480226747215846
38,3.959636238845659,-1.5734906170472596,-0.717980243796887
39,-4.790273807380617,18.94496072690777,-3.1951284986867714
40,-3.656789268605995,-0.058103743151872056,0.08589150231465892
41,-6.203902212329474,-3.750481232354826,-1.3929581610592394
42,-4.388635050709351,-4.971017003964758,2.2799011491183028
43,-0.7483435292679173,4.619163238833664,1.3569316233198148
44,3.4385838575427132,19.3789444800378,-1.4309088214708567
45,-0.6495307385672962,1.4087545825464372,-4.9436979637830065
46,0.4505772061525719,2.979958682779823,-5.03697136751917
47,2.2438736971930098,3.305479440387119,-2.239636833765632
48,4.459918212459379,-3.5851058213848566,-3.422522385892332
49,-3.5560479745469564,14.99368533031386,-2.272895762752399
50,-1.5060580442302522,-1.8635847164535395,-1.855830969527342
51,-0.008804685937739087,11.798218161005758,-1.544776567710557
52,1.7569621017057695,0.9046759390868304,-1.9764824896398157
53,-3.0333388009833824,4.299674111519241,0.7885775045098891
54,6.9922128726051005,2.8197202347408274,-2.530614113182101
55,4.685872453320945,3.917151746408441,-3.580362009415346
56,4.044222397968297,-2.6181358453355585,-3.6365419484365757
57,4.629021798987246,11.416753077237356,3.2215224051581695
58,2.495777889764776,-3.8077194819197517,-1.5670592520470707
59,-2.8166439569987283,5.735813407069583,-4.11613499577393
60,-0.5482049600883463,6.656910594551691,-0.8011162055127268
61,-1.138003559695019,0.3898237896020418,-2.0067955367411643
62,6.134943839226234,7.81699245399925,-0.37463808327937365
63,-0.3149770931574727,13.81181066389859,-1.1496029276304274
64,-1.0477743225180625,-2.3154684834372294,-3.185835292122788
65,0.4457842662524427,1.5631202382716929,-2.3552610274207777
66,-0.07647448791578682,10.285456581886315,-2.563141046886552
67,-2.669752805532351,9.777916450177198,-1.9665395180700784
68,-2.259999733324638,12.021579309145562,-0.5713927446205898
69,6.244790761748122,10.729109532308188,-1.3798180980811705
70,8.0811157656047,2.3243566532240294,0.21894816012420226
71,-1.3023570115678642,5.019332125914767,-2.491932376576806
72,3.003556832921661,17.1700648435587,-2.946097977621913
73,-1.3305021148046192,13.895259286197229,-7.035110056166117
74,1.365353880173824,-6.009211154571592,-0.7602918311296043
75,-3.8562975220358746,14.230978249437216,-0.2148755980739827
76,3.5491042942819675,12.148071680162875,-3.8709634203117176
77,-0.3126413436707376,11.014616964182327,-2.296886935764768
78,4.678434448544029,17.84917511392784,2.9601753035091134
79,-3.0475542201179495,13.761317043133745,0.9961827826282184
80,0.9908641442999513,10.500619313743591,-0.765199080187041
81,-0.6068783877777979,3.614947322442205,0.2116352838062885
82,0.6066338522283579,6.174571942266689,-1.2352237461197157
83,4.060861562805857,-2.8780378528070836,-4.784354308186504
84,6.54753408373107,7.102292651377495,-0.8440846073705539
85,1.0583700688748559,4.912723648539631,-6.030153079540501
86,-0.05502844134169815,13.903812586344085,0.6354048909584509
87,0.6074166078226908,5.5930799638769,-2.897320280988355
88,-1.0418365092115662,-1.4982615663009757,-3.6843227724019982
89,4.6987304583210125,12.462404436328526,2.3526236694866176
90,-1.9323483652944842,11.750982323423564,-0.5946060847685393
91,2.005361464269181,5.5341224430351055,-2.338986384318188
92,0.1830177712232739,6.409187629899464,-3.643903924755892
93,-3.9702327115240887,-2.0483911736037417,-3.2891266267395878
94,-0.5809050891652017,1.9438883277575743,-2.7057430195682626
95,2.585372670525393,9.721780890726444,-4.398732834177781
96,3.149742499539708,0.030726273212941635,-0.21624535853551952
97,-0.1155317154171005,0.29751787881013736,-2.48249047486551
98,0.5438775453214032,7.788159214912082,-3.400060892202963
99,-2.0334838507922637,13.460379560661723,-0.46507507856239694
100,-1.1126893378885745,10.373123724115644,1.0468781807165006
101,1.889219823008217,-3.393664292033141,-3.2520788280199335
102,-3.3365803230393425,8.438349645805458,-2.0646053489571368
103,5.631351710444914,7.43186361894735,-0.7586935472887291
104,5.971407422334096,9.422160643450065,-2.5759838058321427
105,-1.3047943437709044,9.05877837448274,1.218194948162513
106,3.2277039508496976,9.90909365133466,1.635765933627617
107,-3.1868581164584127,9.376958889780004,-7.480055735449509
108,0.4233571182138637,9.155292538059843,-3.1841485772002285
109,9.272169223230648,15.57665083275302,-1.176284640930096
110,-7.648624779175192,17.05483903669779,-0.13135713467554533
111,-1.2822977255636951,6.68087597087566,-4.715808015929809
112,2.9665278474232144,5.845108432734661,-0.06700400418778196
113,-1.175948582716686,3.1402524702411436,-1.31553693377986
114,1.9467586870366962,13.881737636437242,-5.36767607015207
115,-5.824700298176439,-0.7256996072005815,-5.860007833866679
116,0.7918892108709189,1.647704673636045,-1.7163221254452772
117,4.7538169610795205,2.433223448651683,1.767830658035386
118,3.8405134094850633,5.251000861045423,-0.10633687578457529
119,3.320564466571381,17.11365553826603,-2.604262750063729
120,-3.743736418534155,-0.9167586409337596,-0.9888101116388222
121,7.381048168758842,-8.990107742400463,-0.5902213892860282
122,2.09347641399738,-0.608121449298811,-0.1626719282216602
123,-2.026674292394628,12.24192758375233,-2.109084374040908
124,6.793116305850637,6.152831544128724,-3.446521465369737
125,2.0513255208577075,12.223684729051842,-3.7538278766298774
126,5.054835088931216,9.413725405077978,-3.2681251799514275
127,1.690529233092633,-1.0220095023911133,0.6751135274423398
128,1.797487149086118,5.038776335964208,3.367939973267543
129,8.330353675748196,-1.9165092677085163,-2.436826972196833
130,2.9752517523300597,3.832514786854476,-0.44564830193470195
131,0.0010205128408351527,9.319306539687782,-3.5015344307939804
132,4.04521398868521,1.1300345820507323,-1.529916793756973
133,8.346697478565815,-5.858528650374116,-0.7195752259603188
134,-2.766770437459285,17.462449135343732,-2.73099317542677
135,-0.8953207101909824,14.70438870288812,1.3541926861546532
136,-1.082316503579638,2.044536267089494,1.3675640740807882
137,0.18997871292053814,0.28318559004086374,-2.1220085358957843
138,-1.653007931216457,18.91634001324182,0.8773784936204829
139,8.310244898316077,25.102230602725182,-4.997991362708551
140,3.765333717725004,9.102500014913705,-4.282037449167664
141,-6.264465316506401,-0.6874748929069794,-4.002068419725155
142,-0.5741946005881768,6.8771518312055635,-4.358626393399376
143,0.5332669161237362,0.9154741237088324,-2.1801369499998797
144,-7.1024216099174815,16.12295621141498,-1.9843969843509468
145,0.7417404057498262,16.324849865621378,-4.167338388124262
146,1.4678775900607046,5.3357936855962755,0.32187773041451084
147,0.22853605078757422,6.0057271513988715,-1.7795300892530035
148,5.541489774697277,10.229151480494767,-5.340388979217338
149,0.1297742950314229,14.382107096350595,-1.453776657428293
150,1.3165842317235916,14.906111096359872,-1.2284389858428741
151,-4.499866042103717,-1.471613237251292,-2.22744313697392
152,-4.051183302953066,15.376675704085708,0.7438700599346169
153,0.627570506955178,8.204016965432,-4.54183121280523
154,3.6642324750560724,5.454883005005813,-4.317756230980125
155,0.7917269609987524,10.022521695742103,0.3734457714539734
156,-0.025005762360654105,0.07541824342876868,0.6370462042108239
157,-0.8966999746757693,2.197532821505255,0.8858159753011634
158,-2.0615101612200206,15.109335314297025,-3.39776760082856
159,11.772450818627547,10.812611965798347,0.6534798755547844
160,4.470357406913397,16.861510314762842,-1.5543400672288943
161,-0.3146004504010387,7.53373684572796,0.4616297609410729
162,-1.8412390296105774,8.50879641326142,-2.1762228801302492
163,-5.050520020749502,13.044740164076929,-4.43354949495884
164,2.4031875627400154,8.488754725243556,0.7761965785153232
165,0.6456601534409897,11.324126372097314,-1.8654612838695743
166,3.120685260872442,12.559839334193214,-1.3419387881385405
167,8.312741708766374,2.921015040562082,-3.513674462018874
168,1.4894741357475816,19.790115188637706,-1.2003357613628776
169,2.708444780628985,6.22017761100145,-3.3391066300016314
170,0.5803943069010823,7.56595130264844,-7.105278268916511
171,2.601319697334175,6.422581889307848,-3.141805215212359
172,-1.100523981344442,9.222886783987363,-7.232062445376618
173,0.01679573731002537,2.8357833103908314,-4.3172923882364325
174,-4.711661627721054,11.08194256710365,0.1913529083390053
175,-1.324371728347634,8.150711831767474,-0.42257148092663854
