,egr,pyr,mats
0,1.3835933336091308,1.0184703196585418,2.546645300238956
1,1.2031395940852847,0.6919127065682202,2.5369174574441695
2,1.3126485864372641,0.8900853531908282,2.542820833373242
3,-1.076711218368282,-3.4338130416562977,2.4140159849802654
4,4.906051849134013,7.392877677881076,2.7365328735338026
5,-0.9223173789524859,-3.1544146550752785,2.4223389989686774
6,2.3307310771791965,2.7324555306280667,2.5977033004708407
7,2.5176096655578806,3.070639853766309,2.607777491974187
8,-0.15707242708629665,-1.7695912340131645,2.4635915804385706
9,-0.9026255039246687,-3.1187793076265296,2.423400542304437
10,2.0057795508891187,2.1444078953983716,2.5801859169463155
11,1.625409995045605,1.4560731755070218,2.559681075910991
12,-0.2869382804545011,-2.0046026181483017,2.456590813320573
13,2.9939535486882463,3.932654250894856,2.633456086519108
14,0.14348085946650246,-1.22569580617599,2.479793711415491
15,2.122890808783273,2.3563379609366875,2.5864991133882373
16,-0.7982022467427203,-2.9298100476575524,2.4290297580395457
17,-1.0286830930191027,-3.346899076799607,2.4166050698856703
18,-1.6439460765136484,-4.460308041573523,2.3834376686631895
19,2.4541796082069824,2.9558538250514204,2.604358124617204
20,0.2649954287525995,-1.005797300295907,2.486344280167404
21,-1.590407351649759,-4.3634218354711685,2.3863238172145307
22,0.8896159283217644,0.12454546768899499,2.5200161233901506
23,2.4193643719879034,2.8928505286449364,2.602481315936508
24,1.4256025549122242,1.0944921913732657,2.548909919979428
25,0.9762407149573855,0.2813057744181868,2.524685864836048
26,-0.9685802561752261,-3.238134143518205,2.4198450744978226
27,-2.0323342083121334,-5.163153555373318,2.3625005647856936
28,1.8775005802417424,1.9122682092116021,2.573270694997319
29,-0.9138896797244169,-3.139163492361634,2.4227933166981304
30,-2.022038602715416,-5.144522141040454,2.363055577017562
31,0.9848241920977374,0.2968388402020494,2.5251485801916598
32,1.5405946703166524,1.3025873565372725,2.5551088783620326
33,0.5708120495188396,-0.4523770941849363,2.502830145291022
34,1.9246706633960378,1.9976294203717906,2.5758135248369913
35,1.0967035772293374,0.4993010615946203,2.531179738500749
36,0.31883782895543344,-0.9083615489521653,2.489246799152311
37,-0.6255025555653546,-2.617284526816971,2.438339598062326
38,2.351007416043283,2.7691485514495717,2.598796350897193
39,-2.172789073418326,-5.417327315457391,2.3549289685908965
40,-0.6314810016430359,-2.6281034053077628,2.4380173138926935
41,0.6134916416513667,-0.3751420877437124,2.5051309031689564
42,0.11142576494707113,-1.2837042197520634,2.478065695575637
43,-1.8752112266002392,-4.8788163839472345,2.370970700508961
44,-0.3475734482791506,-2.114330882724035,2.4533221119792286
45,0.4111406169737243,-0.7413260626476341,2.4942226284907862
46,1.5471722265887098,1.3144904131424755,2.5554634591734775
47,2.3445172814953477,2.757403697326841,2.5984464827882485
48,0.005979361367713487,-1.4745250137832357,2.4723813243899744
49,1.478076436057971,1.189451405971729,2.5517386652742884
50,0.9215490886082889,0.18233322331609791,2.521737566038147
51,-3.2329123712424135,-7.335776523727466,2.2977801790366943
52,-2.2859922301318707,-5.622185096449964,2.348826448824404
53,-1.8528600623291847,-4.838368661038249,2.37217559996344
54,0.1649381404215251,-1.1868656967497553,2.480950423692458
55,-0.20610987807220615,-1.8583317222305307,2.4609480851277707
56,-1.6665750944087843,-4.5012585815286155,2.3822177907639346
57,2.271131110394439,2.6246006147651437,2.59449040441789
58,1.2766270964903441,0.8248991630455671,2.540878998350249
59,1.8039293253933684,1.7791301903556882,2.569304639191169
60,-0.5550574793872061,-2.489803788587829,2.4421371288230302
61,1.050320399013543,0.41536387079070225,2.5286793288822187
62,-2.3621765866210147,-5.760051907498396,2.3447195267661267
63,2.1151130244056313,2.342262914843457,2.586079831061823
64,-1.5035079046648239,-4.206164490396713,2.391008364963174
65,0.8536594040377614,0.05947684247683238,2.5180777905154472
66,2.5466763449748604,3.1232402901768666,2.609344409283193
67,0.10227146280861188,-1.300270277422766,2.4775722083675955
68,0.9030416954459126,0.14884137021523225,2.5207398753740526
69,-1.9744818266798831,-5.058461152171992,2.3656192525740867
70,1.216873227013203,0.7167657375989482,2.5376578057599124
71,2.242407015538717,2.5726201355630174,2.592941955048449
72,-0.13468478554660468,-1.7290775001153968,2.4647984462980244
73,4.024933766505292,5.798364764636872,2.6890338401855916
74,0.3537835889972911,-0.845122050468992,2.49113064406973
75,-2.8853218795922393,-6.7067603471401345,2.31651797670526
76,1.9139905575161933,1.978302196159774,2.5752377850861556
77,1.917200539628062,1.9841111314541053,2.5754108277808694
78,-1.2195908657348347,-3.692374802284408,2.406313674394608
79,0.980795920628847,0.28954908982485494,2.5249314254145467
80,1.9561410742307912,2.0545797627270472,2.57751002173473
81,-0.49402023963520936,-2.379347915655365,2.4454275049299588
82,-0.8505318581076411,-3.0245081848441764,2.4262087899941287
83,1.8699951801368337,1.8986860825678766,2.5728660962756447
84,-2.2263960623237895,-5.514337055394724,2.352039140083315
85,-1.5474989428008072,-4.285772751488789,2.3886369100712095
86,-1.4870874858311263,-4.176449324646065,2.3918935516789546
87,1.6937206631146844,1.5796913879758128,2.5633635456782344
88,-3.0042733564563715,-6.922020559872861,2.31010557832441
89,-3.6482889288578093,-8.087461568030191,2.2753881916842467
90,0.09441197761560605,-1.3144931731716687,2.477148521739613
91,-1.9569384219255928,-5.026713778040753,2.3665649768576786
92,-2.3616757707244607,-5.7591456073895095,2.3447465245901946
93,1.8275084428009891,1.8218000752787016,2.570575734752759
94,1.2607271818882086,0.7961259263450309,2.5400218708110343
95,0.03982376696704226,-1.4132785783359187,2.4742057978424024
96,0.24209530387037748,-1.0472384482640078,2.4851097875188977
97,-0.5894461366410839,-2.552035127543964,2.4402833160255115
98,0.1501334889090029,-1.2136568936145173,2.480152339247524
99,-1.3112114573013378,-3.858175753657468,2.4013746206854543
100,2.584079587505739,3.19092696508287,2.6113607313849987
101,0.9665790297282569,0.26382153233385996,2.5241650257817367
102,-0.4540091683466674,-2.3069419906152335,2.4475844090349783
103,0.172616786571693,-1.1729700558770402,2.481364361706842
104,-0.7493441809761285,-2.841394183408605,2.43166358310898
105,-0.17055751624526727,-1.7939944884964691,2.462864630541288
106,0.5696044241072243,-0.4545624701874942,2.5027650450044447
107,0.9663814288090753,0.2634639443743172,2.524154373574234
108,0.8347238073239049,0.025210091997542428,2.5170570163904866
109,-2.243325521580999,-5.544973404746818,2.3511265121783103
110,-0.238613716555641,-1.917152204086046,2.4591958785410273
111,-0.6198812749380123,-2.6071119918004024,2.438642628270477
112,0.8667533230622453,0.08317221700285327,2.518783653337539
113,-2.3361950775086093,-5.713034541038596,2.346120129695629
114,0.9315634598176243,0.20045570261383228,2.5222774175761185
115,0.8570154891249395,0.06555017261835161,2.5182587092828848
116,0.873006215827657,0.0944877471867589,2.5191207322919333
117,-1.6826209737498612,-4.530295962917217,2.3813527946039934
118,-0.1972623597905816,-1.8423208351220368,2.4614250343292317
119,0.4787434343488963,-0.6189888102389371,2.4978669396679756
120,2.5344491545915164,3.1011133887509272,2.608685269793012
121,-2.970754134096854,-6.86136259138047,2.3119125219021766
122,1.9849941218338016,2.106793600913406,2.5790654226478567
123,0.1875637654825002,-1.145921296627698,2.482170118691899
124,1.7717730229411566,1.7209386261225796,2.5675711674662733
125,2.3100573140439407,2.695043312068017,2.5965888258232814
126,-0.0899095707488633,-1.6480501558855938,2.4672121743360416
127,0.684639862059952,-0.2463889064931617,2.508966338805206
128,0.0884938179158421,-1.3252029545845692,2.4768294874688577
129,2.5984637621219093,3.2169572470893577,2.6121361488951482
130,-0.7536138780284007,-2.849120828928358,2.431433413638328
131,3.5285495051526894,4.900084352212929,2.6622749153055536
132,-1.992551120843994,-5.091160200626338,2.3646451788114273
133,-1.5692184438054726,-4.32507738670616,2.3874660621192025
134,-1.8165114724160993,-4.772590535339456,2.3741350681873765
135,-2.816461829430186,-6.58214794687878,2.320230062387618
136,2.280564692198,2.641672070113156,2.5949989469452923
137,0.4593369327092257,-0.6541077325212066,2.496820780150048
138,1.0413422726375692,0.39911662910371604,2.5281953389011402
139,1.1564474217226721,0.6074163453568702,2.5344003906674613
140,-0.9920641921473901,-3.280631783618472,2.418579109946766
141,2.4066089499073913,2.8697677141820037,2.6017937007000063
142,-0.12123429582404333,-1.7047368584069886,2.465523531019908
143,-1.2517472736973403,-3.750566557453932,2.404580196981885
144,-0.9297537179501152,-3.1678718054762705,2.421938123171202
145,-1.1890199071303824,-3.637052151182253,2.4079616839075957
146,-1.3902996947975819,-4.001297564978471,2.3971111571334744
147,2.1240235589997454,2.358387839248409,2.5865601773266214
148,0.583884125462661,-0.4287212479297602,2.503534830603286
149,-2.073600440544001,-5.237830878960127,2.360275997863754
150,1.7128286155553725,1.6142700415218052,2.5643936111008934
151,1.3976433248617477,1.0438958476608895,2.5474027026986352
152,-0.9656633408460835,-3.2328555557206515,2.420002318641629
153,2.548831454491469,3.1271402781823747,2.6094605862415556
154,1.2332641546387801,0.7464275346659774,2.538541402673016
155,2.157961254058903,2.4198030957099803,2.5883896797975803
156,0.17407696969477926,-1.1703276395070081,2.481443076794214
157,1.8201232729546417,1.8084355229914841,2.5701776173656246
158,-1.2391989269179486,-3.7278584762397404,2.4052566492689125
159,0.44769525969423585,-0.6751750540529522,2.4961932045439257
160,-2.899543949143111,-6.732497276161316,2.315751297903406
161,0.4864164302298355,-0.6051033943603694,2.4982805730894384
162,3.716546873042279,5.24029327161403,2.6724094176189324
163,0.7830727235587207,-0.0682601495856705,2.5142726261951185
164,-0.03748445327585537,-1.5531791863332747,2.470038290894367
165,1.7122324442831036,1.6131911818196993,2.5643614728895687
166,-1.8872257310715561,-4.900558398897782,2.3703230264232866
167,-0.10835116592956862,-1.6814229378499874,2.4662180306886246
168,1.5317972217788758,1.2866670780029423,2.5546346283043904
169,-1.913410781461971,-4.947944103271143,2.368911451055308
170,2.2945343172956036,2.6669521637242815,2.5957520170518484
171,1.243710326366378,0.7653314205832029,2.539104531575978
172,-0.3384663612301493,-2.0978502677100197,2.4538130539312464
173,-0.15129210390280656,-1.7591308880725864,2.4639031842622545
174,1.3594243721589598,0.9747330250872948,2.5453424075523285
175,1.287488103761121,0.8445537549618164,2.541464490075728
176,-0.8078378525434355,-2.9472470951759915,2.4285103248667577
177,0.08039652704454348,-1.3398561947247125,2.4763929812880114
178,-0.484201754977454,-2.361579921916573,2.4459567966780096
179,2.1818749018299304,2.463078362584448,2.5896788091155987
180,-0.6800029046966207,-2.7159109336282645,2.4354016105758447
181,1.0981276834543285,0.5018781915053052,2.5312565087661794
182,2.0557305798348535,2.234801637456404,2.582878661127201
183,-2.4733273719354307,-5.961195620237003,2.338727645584244
184,0.11944004419127019,-1.269201201374448,2.478497726792103
185,0.9896856982654043,0.30563645145870444,2.525410652719886
186,3.13588375375899,4.189497855885378,2.641107214871461
187,1.5923001491426856,1.3961560339926555,2.5578962008690396
188,-0.3677431442252035,-2.150830917482433,2.452234810425386
189,0.8068390587059768,-0.02525146659537225,2.5155538142310796
190,-2.6957275833645538,-6.363661550766997,2.3267385657235664
